Damazin, Sudan, 11.786, 34.336 
El fasher, Sudan, 13.615, 25.325 
Kassala, Sudan, 15.386, 36.328 
Nyala, Sudan, 12.054, 24.955 
El obeid, Sudan, 13.153, 30.232 
Juba, Sudan, 4.872, 31.601 
Malakal, Sudan, 9.559, 31.652 
Port sudan, Sudan, 19.576, 37.216 
Khartoum, Sudan, 15.589, 32.553 
Wau, Sudan, 7.726, 27.979 
Arusha, Tanzania, -3.368, 36.633 
Dar es salaam, Tanzania, -6.878, 39.203 
Dodoma, Tanzania, -6.17, 35.752 
Iringa, Tanzania, -7.669, 35.752 
Kilimanjaro, Tanzania, -3.429, 37.074 
Lake manyara, Tanzania, -3.376, 35.818 
Mwadui, Tanzania, -3.514, 33.619 
Moshi, Tanzania, -3.363, 37.323 
Mtwara, Tanzania, -10.339, 40.182 
Mwanza, Tanzania, -2.444, 32.932 
Ngerengere, Tanzania, -6.717, 38.154 
Pemba, Tanzania, -5.257, 39.811 
Tanga, Tanzania, -5.092, 39.071 
Zanzibar, Tanzania, -6.222, 39.225 
Entebbe, Uganda, 0.042, 32.443 
Gulu, Uganda, 2.806, 32.272 
Soroti, Uganda, 1.728, 33.623 
Abilene, USA, 32.411, -99.682 
Nantucket, USA, 41.253, -70.06 
Waco, USA, 31.611, -97.23 
Atlantic city, USA, 39.458, -74.577 
Ardmore, USA, 34.303, -97.019 
Camp springs, USA, 38.811, -76.867 
Alexandria, USA, 31.327, -92.548 
Bush field, USA, 33.37, -81.964 
Akron, USA, 41.038, -81.467 
Albany, USA, 42.748, -73.803 
Alice, USA, 27.741, -98.027 
Amarillo, USA, 35.219, -101.706 
Anniston, USA, 33.588, -85.858 
Andersen, USA, 34.495, -82.709 
Altoona, USA, 40.296, -78.32 
Aberdeen, USA, 39.466, -76.169 
Louisiana, USA, 30.038, -91.884 
Watertown, USA, 43.992, -76.022 
Atlanta, USA, 33.64, -84.427 
Augusta, USA, 44.321, -69.797 
Austin, USA, 30.194, -97.67 
Marysville, USA, 39.136, -121.436 
Shreveport, USA, 32.502, -93.663 
Boca raton, USA, 26.378, -80.107 
Baudette, USA, 48.728, -94.612 
Windsor locks, USA, 41.939, -72.683 
Stratford, USA, 41.163, -73.126 
Bedford, USA, 42.47, -71.289 
Seattle, USA, 47.53, -122.302 
Bakersfield, USA, 35.433, -119.057 
Mobile, USA, 30.626, -88.068 
Bangor, USA, 44.807, -68.828 
Birmingham, USA, 33.563, -86.753 
El paso, USA, 31.849, -106.38 
Biloxi, USA, 30.411, -88.924 
Buckley, USA, 39.702, -104.751 
Bellingham, USA, 48.792, -122.537 
Belleville, USA, 38.545, -89.835 
Nashville, USA, 36.124, -86.678 
Boise, USA, 43.564, -116.223 
Boston, USA, 42.364, -71.005 
Beaumont, USA, 29.951, -94.021 
Brownsville, USA, 25.907, -97.426 
Baton rouge, USA, 30.533, -91.149 
Burlington, USA, 44.472, -73.153 
Buffalo, USA, 42.94, -78.732 
Burbank, USA, 34.201, -118.359 
Baltimore, USA, 39.175, -76.668 
Blytheville, USA, 35.964, -89.943 
Fort irwin, USA, 35.28, -116.63 
Colombia, USA, 33.939, -81.119 
Caribou, USA, 46.871, -68.018 
Colombus, USA, 33.644, -88.444 
Cedar city, USA, 37.701, -113.099 
Childress, USA, 34.434, -100.288 
Chicopee falls, USA, 42.198, -72.534 
Crestview, USA, 30.779, -86.522 
Bryan, USA, 30.716, -96.331 
Chattanooga, USA, 35.035, -85.204 
Charleston, USA, 32.899, -80.04 
Chico, USA, 39.795, -121.858 
Cleveland, USA, 41.412, -81.85 
College station, USA, 30.588, -96.364 
Charlotte, USA, 35.214, -80.943 
Columbus, USA, 39.998, -82.892 
Carlsbad, USA, 32.337, -104.263 
Waco, USA, 31.638, -97.074 
Coco beach, USA, 28.235, -80.61 
Colorado springs, USA, 38.806, -104.7 
Cotulla, USA, 28.458, -99.22 
Columbia, USA, 38.818, -92.219 
Casper, USA, 42.908, -106.464 
Corpus christi, USA, 27.77, -97.501 
Cutbank, USA, 48.608, -112.376 
Cincinnati, USA, 39.046, -84.662 
Clovis, USA, 34.383, -103.322 
Calexico, USA, 32.669, -115.513 
Conroe, USA, 30.352, -95.414 
Cheyenne, USA, 41.156, -104.812 
Dallas, USA, 32.847, -96.852 
Dayton, USA, 39.902, -84.219 
Washington, USA, 38.852, -77.037 
Denver, USA, 39.858, -104.667 
Detroit, USA, 42.409, -83.01 
Dallas-fort worth, USA, 32.896, -97.037 
Dothan, USA, 31.321, -85.449 
Dalhart, USA, 36.023, -102.547 
Del rio, USA, 29.359, -100.778 
Duluth, USA, 46.842, -92.194 
Tucson, USA, 32.166, -110.883 
Dover, USA, 39.13, -75.466 
West chicago, USA, 41.908, -88.249 
Deridder, USA, 30.832, -93.34 
Durango, USA, 37.151, -107.754 
Del rio, USA, 29.373, -100.926 
Des moines, USA, 41.534, -93.663 
Detroit, USA, 42.212, -83.353 
Douglas, USA, 31.469, -109.604 
Abilene, USA, 32.421, -99.854 
Elizabeth city, USA, 36.261, -76.174 
Edwards afb, USA, 34.905, -117.884 
Houston, USA, 29.607, -95.159 
Eagle pass, USA, 28.7, -100.479 
Elkins, USA, 38.889, -79.857 
El dorado, USA, 33.221, -92.813 
El paso, USA, 31.807, -106.378 
Enid, USA, 36.34, -97.916 
Wendover, USA, 40.719, -114.031 
Alexandria, USA, 31.395, -92.296 
New bern, USA, 35.073, -77.043 
Newark, USA, 40.692, -74.169 
Key west, USA, 24.556, -81.759 
Fort eustis, USA, 37.133, -76.609 
Fresno, USA, 36.776, -119.718 
Fort carson, USA, 38.678, -104.756 
Dayton, USA, 39.826, -84.048 
Fort huachuca, USA, 31.588, -110.344 
Fort lauderdale, USA, 26.072, -80.153 
Florence, USA, 34.185, -79.724 
Fort leavenworth, USA, 39.368, -94.914 
Fort meade, USA, 39.085, -76.759 
Falmouth, USA, 41.658, -70.521 
Farmington, USA, 36.741, -108.23 
Fort myers, USA, 26.586, -81.863 
Fort dodge, USA, 42.551, -94.193 
Topeka, USA, 38.951, -95.664 
West hampton beach, USA, 40.844, -72.632 
Fort riley, USA, 39.055, -96.764 
Fort sill, USA, 34.65, -98.402 
Fort smith, USA, 35.336, -94.367 
Fort knox, USA, 37.907, -85.972 
Fort worth, USA, 32.82, -97.362 
Fort lauderdale, USA, 26.197, -80.171 
Fayetteville, USA, 36.005, -94.17 
Gage, USA, 36.295, -99.776 
Garden city, USA, 37.927, -100.724 
Spokane, USA, 47.62, -117.534 
Grand forks, USA, 47.949, -97.176 
Longview, USA, 32.385, -94.711 
Galveston, USA, 29.265, -94.86 
Grants, USA, 35.165, -107.901 
Gainesville, USA, 29.69, -82.272 
Green bay, USA, 44.485, -88.129 
Fort lewis, USA, 47.079, -122.581 
Killeen, USA, 31.067, -97.829 
Grand rapids, USA, 42.881, -85.523 
Goldsboro, USA, 35.339, -77.961 
Fort drum, USA, 44.056, -75.719 
Great falls, USA, 47.482, -111.371 
Peru, USA, 40.648, -86.152 
Greenvile, USA, 33.068, -96.065 
Grandview, USA, 38.843, -94.561 
Greenwood, USA, 33.494, -90.084 
Hobart, USA, 34.991, -99.051 
Hartford, USA, 41.736, -72.65 
Hawthorne, USA, 33.923, -118.335 
Hibbing, USA, 47.386, -92.839 
Ogden, USA, 41.124, -111.973 
Hickory, USA, 35.741, -81.389 
Helena, USA, 46.607, -111.983 
Fort hood, USA, 31.139, -97.714 
Alamogordo, USA, 32.852, -106.106 
Hobbs, USA, 32.688, -103.217 
Huron, USA, 44.385, -98.228 
Hopkinsville, USA, 36.668, -87.496 
Houston, USA, 29.645, -95.279 
White plains, USA, 41.067, -73.707 
Harlingen, USA, 26.228, -97.654 
Harrison, USA, 36.261, -93.155 
Mary esther, USA, 30.428, -86.689 
Homestead, USA, 25.488, -80.384 
Houghton lake, USA, 44.36, -84.671 
Redstone, USA, 34.679, -86.685 
Terre haute, USA, 39.451, -87.307 
Houlton, USA, 46.123, -67.792 
Havre, USA, 48.543, -109.762 
Hollywood, USA, 26.001, -80.24 
Wichita, USA, 37.623, -97.267 
Washington, USA, 38.944, -77.456 
Niagara falls, USA, 43.107, -78.946 
Houston, USA, 29.98, -95.34 
Wichita, USA, 37.65, -97.433 
Kankakee, USA, 41.071, -87.846 
Kirtland a.f.b., USA, 35.04, -106.609 
Wilmington, USA, 39.679, -75.606 
Wilmington, USA, 34.271, -77.903 
Indianapolis, USA, 39.717, -86.294 
Wink, USA, 31.779, -103.201 
International falls, USA, 48.566, -93.403 
Indian springs, USA, 36.587, -115.673 
Winston-salem, USA, 36.134, -80.222 
Imperial, USA, 32.834, -115.579 
Williamsport, USA, 41.242, -76.921 
Williston, USA, 48.178, -103.642 
Islip, USA, 40.795, -73.1 
Jackson, USA, 32.311, -90.076 
Jacksonville, USA, 30.494, -81.688 
Jonesboro, USA, 35.832, -90.646 
New york, USA, 40.64, -73.779 
Lansing, USA, 42.779, -84.587 
Las vegas, USA, 36.08, -115.152 
Los angeles, USA, 33.942, -118.408 
Lubbock, USA, 33.664, -101.823 
Lake charles, USA, 30.126, -93.223 
Columbus, USA, 39.814, -82.928 
Hampton, USA, 37.083, -76.36 
Lufkin, USA, 31.234, -94.75 
Lafayette, USA, 30.205, -91.987 
New york, USA, 40.777, -73.872 
Long beach, USA, 33.818, -118.151 
Wright, USA, 31.889, -81.562 
Little rock, USA, 34.729, -92.224 
West palm beach, USA, 26.593, -80.085 
Lincoln, USA, 40.851, -96.759 
Louisville, USA, 38.228, -85.664 
Laredo, USA, 27.544, -99.461 
Jacksonville, USA, 34.918, -92.146 
Fort benning, USA, 32.337, -84.991 
Las vegas, USA, 36.236, -115.034 
Altus, USA, 34.667, -99.267 
Phoenix, USA, 33.535, -112.383 
Cincinnati, USA, 39.103, -84.419 
Midland, USA, 31.942, -102.202 
Sacramento, USA, 38.667, -121.401 
Tampa, USA, 27.849, -82.521 
Kansas city, USA, 39.297, -94.714 
Macon, USA, 32.693, -83.649 
Orlando, USA, 28.429, -81.316 
Harrisburg, USA, 40.193, -76.763 
Chicago, USA, 41.786, -87.752 
Memphis, USA, 35.042, -89.977 
Merced, USA, 37.38, -120.568 
Mcallen, USA, 26.176, -98.239 
Marietta, USA, 33.915, -84.516 
Sacramento, USA, 38.554, -121.297 
Miami, USA, 25.793, -80.291 
Minot, USA, 48.416, -101.357 
Millville, USA, 39.368, -75.072 
Milwaukee, USA, 42.947, -87.896 
Jackson, USA, 35.6, -88.916 
Muskogee, USA, 35.657, -95.361 
Melbourne, USA, 28.103, -80.645 
Mcalester, USA, 34.882, -95.783 
Millinocket, USA, 45.648, -68.686 
Monroe, USA, 32.511, -92.037 
Mackminnville, USA, 45.194, -123.136 
Macon, USA, 45.126, -87.638 
Mobile, USA, 30.691, -88.243 
Modesto, USA, 37.626, -120.954 
Minot, USA, 48.259, -101.28 
Montpelier, USA, 44.203, -72.562 
Marquette, USA, 46.534, -87.562 
Madison, USA, 43.14, -89.337 
Minneapolis, USA, 44.88, -93.217 
Massena, USA, 44.936, -74.845 
New orleans, USA, 29.993, -90.258 
Mount clemens, USA, 42.613, -82.832 
Muir, USA, 40.435, -76.569 
Mountain home, USA, 43.043, -115.872 
Grant county airport, USA, 47.208, -119.32 
Mineral wells, USA, 32.781, -98.06 
Montgomery, USA, 32.379, -86.362 
Myrtle beach, USA, 33.68, -78.928 
Beaufort, USA, 32.477, -80.723 
New orleans, USA, 29.825, -90.035 
Jacksonville, USA, 34.708, -77.439 
Lakehurst, USA, 40.033, -74.353 
Fallon, USA, 39.416, -118.701 
Norfolk, USA, 36.938, -76.289 
Patuxent river, USA, 38.286, -76.412 
China, USA, 35.688, -117.691 
Jacksonville, USA, 30.236, -81.681 
El centro, USA, 32.829, -115.672 
Cherry point, USA, 34.902, -76.881 
Miramar, USA, 32.868, -117.143 
Lemoore, USA, 36.333, -119.952 
Meridian, USA, 32.552, -88.556 
Port angeles, USA, 48.141, -123.414 
Pensacola, USA, 30.353, -87.319 
Millington, USA, 35.357, -89.87 
Kingsville, USA, 27.507, -97.81 
Key west, USA, 24.576, -81.689 
Milton, USA, 30.724, -87.022 
Point mugu, USA, 34.12, -119.121 
Tustin, USA, 33.706, -117.827 
Oceana, USA, 36.821, -76.033 
Mountain view, USA, 37.415, -122.048 
Whidbey island, USA, 48.352, -122.656 
Twenty nine palms, USA, 34.296, -116.162 
Willow grove, USA, 40.2, -75.148 
Quantico, USA, 38.502, -77.305 
Jacksonville, USA, 30.219, -81.876 
San diego, USA, 32.699, -117.215 
Oakland, USA, 37.721, -122.221 
Omaha, USA, 41.118, -95.913 
Ogdensburg, USA, 44.682, -75.466 
Oklahoma city, USA, 35.393, -97.601 
Nogales, USA, 31.418, -110.848 
Omaha, USA, 41.302, -95.894 
Ontario, USA, 34.056, -117.601 
Miami, USA, 25.907, -80.278 
Chicago, USA, 41.979, -87.904 
Norfolk, USA, 36.894, -76.201 
Orlando, USA, 28.545, -81.333 
Oscoda, USA, 44.451, -83.394 
Everett, USA, 47.906, -122.281 
Panama city, USA, 30.07, -85.576 
Pine bluff, USA, 34.175, -91.934 
Plattsburgh, USA, 44.651, -73.468 
West palm beach, USA, 26.683, -80.096 
Portland, USA, 45.589, -122.597 
Newport news, USA, 37.132, -76.493 
Philadelphia, USA, 39.872, -75.241 
Port huron, USA, 42.911, -82.529 
Phoenix, USA, 33.434, -112.008 
St. petersburg, USA, 27.911, -82.687 
Pittsburgh (pennsylva), USA, 40.491, -80.233 
Pembina, USA, 48.942, -97.241 
Palmdale, USA, 34.629, -118.084 
Ponca city, USA, 36.731, -97.1 
Philadelphia, USA, 40.082, -75.011 
Princeton, USA, 45.56, -93.608 
Pensacola, USA, 30.473, -87.187 
Fayetteville, USA, 35.171, -79.014 
Fort polk, USA, 31.045, -93.191 
Presque isle, USA, 46.689, -68.045 
Prescott, USA, 34.654, -112.419 
Palm springs, USA, 33.829, -116.507 
Palacios, USA, 28.727, -96.251 
Pueblo memorial, USA, 38.289, -104.496 
Providence, USA, 41.724, -71.428 
Portland, USA, 43.646, -70.309 
Riverside, USA, 33.952, -117.445 
Robinson, USA, 34.85, -92.3 
Rapid city, USA, 44.145, -103.103 
Red river, USA, 47.961, -97.401 
Raleigh-durham, USA, 35.877, -78.787 
Richmond, USA, 37.505, -77.319 
Rancho murieta, USA, 38.489, -121.102 
Riverside, USA, 33.881, -117.259 
Rome, USA, 43.234, -75.407 
San antonio, USA, 29.529, -98.279 
Reno, USA, 39.498, -119.768 
Rochester, USA, 43.119, -77.672 
Roswell, USA, 33.301, -104.531 
Fort myers, USA, 26.536, -81.755 
Sacramento, USA, 38.513, -121.493 
Santa fe, USA, 35.617, -106.088 
San diego, USA, 32.733, -117.189 
San antonio, USA, 29.534, -98.47 
Savannah, USA, 32.127, -81.202 
Gwinn, USA, 46.354, -87.396 
Santa barbara, USA, 32.608, -82.369 
Salisbury, USA, 38.34, -75.51 
Stockton, USA, 37.894, -121.239 
Seattle, USA, 47.449, -122.309 
Selma, USA, 32.344, -86.988 
Spokane, USA, 47.683, -117.322 
San francisco, USA, 37.619, -122.375 
Smithfield, USA, 41.921, -71.491 
Shreveport, USA, 32.446, -93.826 
San jose, USA, 37.362, -121.929 
San angelo, USA, 31.358, -100.496 
Spokane, USA, 47.615, -117.656 
San antonio, USA, 29.384, -98.581 
Sandusky, USA, 41.433, -82.652 
Salt lake city, USA, 40.788, -111.978 
Sacramento, USA, 38.695, -121.591 
Santa ana, USA, 33.676, -117.868 
San luis, USA, 45.773, -122.862 
St. petersburg, USA, 27.765, -82.627 
Wichita falls, USA, 33.989, -98.492 
Sumter, USA, 33.973, -80.473 
St. louis, USA, 38.748, -90.36 
Fairfield, USA, 38.263, -121.927 
Sioux city, USA, 42.402, -96.384 
Hunter aaf, USA, 32.01, -81.146 
Newburgh, USA, 41.504, -74.105 
Syracuse, USA, 43.111, -76.106 
Knobnoster, USA, 38.73, -93.548 
Fort leonardwood, USA, 37.741, -92.141 
Tucumcari, USA, 35.183, -103.603 
Tacoma, USA, 47.138, -122.476 
Truth or consequences, USA, 33.237, -107.272 
Teterboro, USA, 40.85, -74.061 
Oklahoma city, USA, 35.415, -97.386 
Tallahassee, USA, 30.396, -84.35 
Kendall-tamiami, USA, 25.648, -80.433 
Miami, USA, 25.862, -80.897 
Tonopah, USA, 37.794, -116.779 
Tampa, USA, 27.975, -82.533 
Trenton, USA, 40.277, -74.813 
Tulsa, USA, 36.198, -95.888 
Tucson, USA, 32.116, -110.941 
Texarkana, USA, 33.454, -93.991 
Tyler, USA, 32.354, -95.402 
Knoxville, USA, 35.812, -83.993 
Chicago, USA, 42.422, -87.868 
Valdosta, USA, 30.968, -83.193 
Lompoc, USA, 34.729, -120.577 
Victorville, USA, 34.593, -117.379 
Valparaiso, USA, 30.483, -86.525 
Vero beach, USA, 27.656, -80.418 
Wallops island, USA, 37.94, -75.466 
Macon, USA, 32.64, -83.592 
Wrightstown, USA, 40.016, -74.594 
White sands, USA, 32.341, -106.403 
Wildwood, USA, 39.008, -74.908 
Detroit, USA, 42.238, -83.53 
Youngstown, USA, 41.261, -80.679 
Yuma, USA, 32.656, -114.606 
Zuni pueblo, USA, 35.083, -108.792 
Tirana, Albania, 41.415, 19.721 
Bourgas, Bulgaria, 42.569, 27.514 
Gorna orechovica, Bulgaria, 43.151, 25.713 
Plovdiv, Bulgaria, 42.068, 24.851 
Sofia, Bulgaria, 42.695, 23.406 
Stara zagora, Bulgaria, 42.377, 25.655 
Varna, Bulgaria, 43.232, 27.825 
Larnaca, Cyprus, 34.875, 33.625 
Paphos, Cyprus, 34.718, 32.486 
Akrotiri, Cyprus, 34.59, 32.988 
Dubrovnik, Croatia, 42.561, 18.268 
Cepin, Croatia, 45.542, 18.636 
Osijek, Croatia, 45.463, 18.811 
Pula, Croatia, 44.893, 13.922 
Grobnik, Croatia, 45.379, 14.504 
Rijeka, Croatia, 45.217, 14.57 
Split, Croatia, 43.539, 16.298 
Varazdin, Croatia, 46.295, 16.381 
Zagreb, Croatia, 45.743, 16.069 
Zadar, Croatia, 44.108, 15.347 
Udbina, Croatia, 44.557, 15.774 
Albacete, Spain, 38.948, -1.863 
Alicante, Spain, 38.282, -0.558 
Almeria, Spain, 36.844, -2.37 
Aviles, Spain, 43.563, -6.034 
Cordoba, Spain, 37.842, -4.849 
Bilbao, Spain, 43.301, -2.911 
Burgos, Spain, 42.358, -3.621 
Barcelona, Spain, 41.297, 2.078 
Badajoz, Spain, 38.891, -6.821 
La coruna, Spain, 43.302, -8.377 
Granada, Spain, 37.133, -3.636 
Gerona, Spain, 41.901, 2.76 
Granada, Spain, 37.189, -3.777 
Madrid, Spain, 40.294, -3.724 
Ibiza, Spain, 38.873, 1.373 
Jerez, Spain, 36.744, -6.06 
Murcia, Spain, 37.775, -0.812 
Leon, Spain, 42.589, -5.656 
Madrid, Spain, 40.472, -3.561 
Malaga, Spain, 36.674, -4.499 
Menorca, Spain, 39.863, 4.219 
Madrid, Spain, 40.417, -3.5 
Sevilla, Spain, 37.175, -5.616 
Ocana, Spain, 39.938, -3.503 
Palma de mallorca, Spain, 39.55, 2.733 
Pamplona, Spain, 42.77, -1.646 
Murcia, Spain, 37.951, -1.23 
Reus, Spain, 41.147, 1.167 
Rota, Spain, 36.645, -6.349 
Salamanca, Spain, 40.952, -5.502 
Son bonet, Spain, 39.599, 2.703 
Palma de mallorca, Spain, 39.552, 2.739 
San luis, Spain, 39.862, 4.258 
San sebastian, Spain, 43.356, -1.791 
Santiago, Spain, 42.896, -8.415 
Seo de urgel, Spain, 42.339, 1.409 
Madrid, Spain, 40.487, -3.458 
Valencia, Spain, 39.489, -0.481 
Valladolid, Spain, 41.706, -4.852 
Madrid, Spain, 40.371, -3.785 
Vitoria, Spain, 42.883, -2.724 
Vigo, Spain, 42.232, -8.627 
Santander, Spain, 43.427, -3.82 
Zaragoza, Spain, 41.666, -1.041 
Sevilla, Spain, 37.418, -5.893 
Calais, France, 50.962, 1.955 
Peronne, France, 49.869, 3.028 
Nangis, France, 48.594, 3.005 
Bagnole-de-l'orne, France, 48.546, -0.387 
Albert, France, 49.971, 2.7 
Le tourquet, France, 50.515, 1.627 
Valenciennes, France, 50.326, 3.461 
Amiens, France, 49.871, 2.386 
Agen, France, 44.175, 0.591 
Cazaux, France, 44.533, -1.125 
Bordeaux, France, 44.828, -0.716 
Bergerac, France, 44.825, 0.519 
Toulouse, France, 43.546, 1.367 
Cognac, France, 45.658, -0.318 
Poitiers, France, 46.588, 0.307 
Montlucon-gueret, France, 46.224, 2.363 
Limoges, France, 45.863, 1.179 
Mont-de-marsan, France, 43.912, -0.507 
Niort, France, 46.311, -0.401 
Toulouse, France, 43.629, 1.364 
Pau, France, 43.38, -0.419 
La rochelle, France, 43.449, 1.263 
Tarbes, France, 43.179, -0.006 
Angouleme, France, 45.729, 0.221 
Brive, France, 45.151, 1.469 
Perigueux, France, 45.198, 0.816 
Biarritz-bayonne, France, 43.468, -1.523 
Cahors, France, 44.351, 1.475 
St.-girons, France, 43.008, 1.103 
Arcachon, France, 44.596, -1.111 
Albi, France, 43.914, 2.113 
Castres, France, 43.556, 2.289 
Toulouse, France, 43.586, 1.499 
Millau, France, 43.99, 3.183 
Rodez, France, 44.408, 2.482 
Ussel, France, 45.535, 2.424 
Villeneuve-sur-lot, France, 44.397, 0.759 
Royan, France, 45.628, -0.973 
Mimizan, France, 44.146, -1.174 
Aire-sur-l'adour, France, 43.709, -0.245 
Montauban, France, 44.026, 1.378 
Auch, France, 43.688, 0.602 
Libourne, France, 44.982, -0.135 
Pamiers, France, 43.091, 1.696 
Marmande, France, 44.499, 0.2 
Rochefort, France, 45.888, -0.983 
Ouessant, France, 48.463, -5.064 
Pontivy, France, 48.058, -2.922 
Guiscriff-scaer, France, 48.052, -3.664 
Ile d'yeu, France, 46.719, -2.391 
Ancenis, France, 47.408, -1.177 
Brienne-le chateau, France, 48.43, 4.481 
Colmar, France, 48.11, 7.359 
Beaune, France, 47.006, 4.893 
Dole, France, 47.039, 5.427 
Joigny, France, 47.992, 3.392 
Verdun, France, 49.122, 5.469 
Aubenas-vals-lanas, France, 44.544, 4.372 
Le puy, France, 45.079, 3.765 
St.-flour, France, 45.076, 2.994 
Bourg, France, 46.201, 5.292 
Vilefrance, France, 45.916, 4.641 
Moulins, France, 46.534, 3.424 
Cassagnes-beghones, France, 44.177, 2.515 
Toulouse, France, 43.569, 1.481 
Metz, France, 48.982, 6.254 
Bastia, Corse isl., 42.554, 9.483 
Calvi, Corse isl., 42.531, 8.793 
Figari, Corse isl., 41.501, 9.098 
Ajaccio, Corse isl., 41.924, 8.803 
Propriano, France, 41.663, 8.89 
Solenzara, Corse isl., 41.924, 9.406 
Corte, France, 42.294, 9.193 
Auxerre, France, 47.85, 3.497 
Chambery, France, 45.638, 5.88 
Clermont ferrand, France, 45.786, 3.169 
Bourges, France, 47.058, 2.37 
Chambery, France, 45.561, 5.976 
Chalon, France, 46.826, 4.817 
Annemasse, France, 46.192, 6.268 
Lyon, France, 45.726, 5.091 
Macon, France, 46.295, 4.796 
St.-yan, France, 46.413, 4.013 
Roanne, France, 46.058, 4.001 
Annecy, France, 45.929, 6.099 
Grenoble, France, 45.363, 5.329 
Montlucon, France, 46.352, 2.57 
Valence, France, 44.921, 4.97 
Vichy, France, 46.169, 3.404 
Aurillac, France, 44.891, 2.422 
Chateauroux, France, 46.862, 1.731 
Lyon, France, 45.728, 4.945 
Aix-les-milles, France, 43.505, 5.368 
Le luc, France, 43.384, 6.387 
Cannes, France, 43.542, 6.953 
St.-etienne, France, 45.54, 4.296 
Istres, France, 43.523, 4.924 
Carcassonne, France, 43.216, 2.306 
Marseille, France, 43.436, 5.214 
Nice, France, 43.661, 7.218 
Orange, France, 44.14, 4.867 
Perpignan, France, 42.74, 2.871 
Le castellet, France, 43.252, 5.785 
Ales, France, 44.069, 4.142 
Montpellier, France, 43.576, 3.963 
Beziers, France, 43.324, 3.356 
Avignon, France, 43.907, 4.902 
Salon, France, 43.606, 5.109 
Lezignan-corbieres, France, 43.176, 2.734 
Mende, France, 44.502, 3.533 
Carpentras, France, 44.03, 5.078 
Avord, France, 47.053, 2.632 
Beauvais, France, 49.454, 2.113 
Chateaudun, France, 48.058, 1.376 
Saumur, France, 47.257, -0.115 
Evreux, France, 49.029, 1.22 
Le havre, France, 49.534, 0.088 
Abbeville, France, 50.143, 1.832 
Orleans, France, 47.988, 1.761 
Chalons, France, 48.776, 4.184 
Rouen, France, 49.384, 1.175 
Tours, France, 47.432, 0.728 
Cholet, France, 47.082, -0.877 
Laval, France, 48.031, -0.743 
Orleans, France, 47.897, 2.163 
Paris, France, 48.969, 2.441 
Creil, France, 49.253, 2.519 
Paris, France, 49.013, 2.55 
Coulommiers, France, 48.838, 3.016 
Melun, France, 48.605, 2.671 
Toussous-le-noble, France, 48.752, 2.106 
Paris, France, 48.725, 2.359 
Pontoise, France, 49.096, 2.041 
Villacoublay, France, 48.774, 2.201 
Bretigny-sur-orge, France, 48.597, 2.331 
Reims, France, 49.208, 4.157 
Troyes, France, 48.323, 4.018 
Luneville, France, 48.597, 6.545 
Etain, France, 49.227, 5.672 
Autun, France, 46.966, 4.26 
Nevers, France, 47.001, 3.114 
Cambrai, France, 50.222, 3.154 
Maubeuge, France, 50.31, 4.033 
Besancon-la-veze, France, 47.208, 6.083 
Phalsbourg, France, 48.766, 7.2 
Lille, France, 50.562, 3.089 
Merville, France, 50.618, 2.642 
Charleville, France, 49.784, 4.647 
Vesoul-frotey, France, 47.638, 6.204 
Angers, France, 47.497, -0.573 
Brest, France, 48.448, -4.418 
Cherbourg, France, 49.65, -1.47 
Dinard, France, 48.588, -2.08 
La baule, France, 47.289, -2.346 
Granville, France, 48.883, -1.564 
Deauville, France, 49.365, 0.154 
Lorient, France, 47.761, -3.44 
La roche-sur-yon, France, 46.702, -1.379 
Landivisiau, France, 48.53, -4.151 
Caen, France, 49.173, -0.45 
Lanvedoc, France, 48.282, -4.445 
Le mans, France, 47.949, 0.202 
Rennes, France, 48.069, -1.735 
Lannion, France, 48.754, -3.471 
Quimper, France, 47.975, -4.168 
Nantes, France, 47.153, -1.611 
St.-brieuc armor, France, 48.538, -2.854 
Morlaix, France, 48.603, -3.816 
Vannes, France, 47.723, -2.718 
St.-nazaire, France, 47.312, -2.149 
Mulhouse, France, 47.589, 7.53 
Colmar, France, 47.922, 7.399 
Dijon, France, 47.269, 5.09 
Metz, France, 49.072, 6.132 
Epinal, France, 48.325, 6.07 
Haguenau, France, 48.793, 7.816 
St.-dizier, France, 48.636, 4.899 
Toul, France, 48.78, 5.98 
Montbeliard, France, 47.487, 6.792 
Nancy, France, 48.692, 6.23 
Nancy, France, 48.583, 5.955 
Pontarlier, France, 46.904, 6.327 
Reims, France, 49.31, 4.05 
Strassbourg, France, 48.538, 7.628 
Luxeuil, France, 47.783, 6.364 
Cuers, France, 43.248, 6.127 
Hyeres, France, 43.097, 6.146 
Nimes, France, 43.757, 4.416 
Miquelon, France, 47.095, -56.38 
St.-pierre, St. pierre & miquelon, 46.763, -56.175 
Amberieu, France, 45.987, 5.328 
Apt, France, 44.057, 5.495 
Damblain, France, 48.085, 5.665 
Cambrai, France, 50.141, 3.263 
Broye-les-pesmes, France, 47.335, 5.514 
Lure, France, 47.704, 6.546 
St.-simon, France, 49.758, 3.212 
Andravida, Greece, 37.921, 21.293 
Agrinion, Greece, 38.602, 21.351 
Alexandroupolis, Greece, 40.856, 25.956 
Athens, Greece, 37.888, 23.732 
Alexandria, Greece, 40.651, 22.489 
Nea anghialos, Greece, 39.219, 22.794 
Elefsis, Greece, 38.064, 23.556 
Chios, Greece, 38.343, 26.141 
Ioannina, Greece, 39.696, 20.822 
